Label,Value
11950,2143.41
11694,403.621
11182,356.057
11374,277.006
10862,206.347
11630,94.2475
11118,785.932
11502,240.349
11758,835.432
11246,154.883
11294,409.145
10782,692.396
11806,508.88
11550,244.48
11038,647.394
11422,333.916
10910,492.714
11934,172.368
11166,147.769
11358,446.565
10846,376.016
11870,652.442
11614,298.326
11102,589.886
11486,455.853
10974,1489.53
11230,363.197
11326,292.817
10814,789.61
11838,472.871
11582,274.533
11070,94.1647
11454,297.14
10942,607.488
11966,1102.53
11710,1942.88
11198,214.211
11390,766.527
10878,365.818
11902,210.361
11134,1277.18
11518,481.67
11006,448.318
11262,90.9778
11265,272.054
10753,1003.3
11777,1680.31
11521,655.923
11009,254.904
11393,652.246
10881,324.627
11137,1587.88
11329,349.338
10817,569.953
11841,519.127
11585,1454.45
11073,712.915
11457,228.85
10945,518.089
11969,1599.1
11713,1259.05
11201,213.893
11297,162.783
11809,508.897
11553,2964.3
11041,825.166
11425,350.469
10913,171.338
11681,590.766
11169,129.361
11361,207.125
10849,245.191
11873,160.226
11617,344.983
11105,627.172
11489,128.079
10977,474.319
11745,493.845
11233,259.88
11281,162.05
10769,222.119
11793,885.712
11537,875.858
10897,358.899
11921,565.965
11665,722.175
11153,584.671
11345,345.168
10833,403.726
11857,237.368
11601,530.657
11089,154.649
11473,422.851
10961,153.062
11985,768.275
11729,2417.69
11217,335.009
11313,279.057
10801,242.772
11825,762.572
11569,1113.58
11057,289.454
11441,317.784
10929,177.005
11697,1179.18
11185,404.196
11377,238.099
11889,233.106
11633,502.521
11121,1022.33
11505,236.91
10993,1000.27
11761,894.76
11249,82.1681
11273,1135.59
10761,540.269
11785,561.209
11017,307.134
11401,655.077
10889,299.753
11913,373.232
11657,477.023
11145,735.641
11337,158.748
10825,1065.8
11849,374.43
11081,536.49
11465,1027.59
10953,737.751
11977,1062.7
11721,861.698
11209,188.2
11305,236.391
10793,407.32
11817,915.042
11049,354.009
11433,260.48
10921,287.258
11945,812.114
11689,442.255
11177,171.272
11369,137.267
10857,159.531
11881,510.807
11625,652.003
11113,467.427
11497,115.636
10985,1393.32
11241,351.212
11289,229.558
10777,479.054
11033,290.435
11417,511.997
10905,337.855
11929,400.995
11673,1669.37
11161,232.007
11353,587.155
11865,689.076
11609,1054.64
11481,562.547
10969,355.137
11737,512.388
11225,64.3262
11321,336.261
10809,267.232
11833,750.407
11577,466.18
11065,193.177
11449,386.181
10937,175.079
11961,857.196
11705,1115.5
11193,188.157
11385,395.757
10873,394.706
11897,638.26
11641,1498.27
11129,268.339
11513,593.686
11769,809.368
11257,178.818
11269,260.082
10757,737.945
11525,637.966
11013,127.869
11397,599.249
10885,685.019
11909,627.259
11653,353.387
11141,1233.01
11333,350.997
10821,480.66
11845,508.955
11589,1656.81
11077,831.431
11461,243.482
10949,215.789
11973,1275.74
11717,2199.11
11205,294.69
11301,189.45
10789,350.523
11813,596.937
11557,948.953
11045,470.782
11429,348.091
10917,357.699
11941,1348.14
11173,279.538
11365,394.973
10853,280.132
11877,323.709
11621,762.688
11109,764.615
11493,215.309
10981,1729.34
11749,1161.46
11237,460.227
11285,235.269
10773,113.856
11797,1088.7
11029,159.18
11413,917.217
10901,215.409
11925,328.814
11669,545.637
11157,1048.74
11349,301.945
10837,450.367
11861,328.866
11605,192.665
11093,975.257
11477,233.571
10965,1220.08
11733,405.616
11221,168.092
11317,234.346
10805,224.609
11829,583.297
11573,202.415
11061,150.565
11445,404.618
10933,212.016
11957,937.582
11701,848.071
11189,193.963
11381,740.941
10869,333.626
11893,263.111
11637,154.596
11125,412.516
11509,157.531
10997,388.035
11765,357.363
11253,731.39
11277,188.206
10765,394.733
11533,650.726
11021,244.09
11405,908.3
10893,382.549
11917,315.921
11661,1246.05
11149,2086.66
11341,256.535
10829,532.053
11853,359.453
11597,691.027
11085,932.311
11469,334.957
10957,1175.89
11981,1361.25
11725,1808.92
11213,343.415
11309,286.801
10797,240.032
11821,952.417
11565,547.784
11053,187.607
11437,246.737
10925,239.218
11949,1681.82
11693,1044.02
11181,292.255
11373,388.327
10861,218.04
11885,326.163
11629,231.938
11117,1342.2
11501,216.054
10989,1392.57
11757,682.201
11245,95.6144
11293,413.266
10781,693.582
11805,671.519
11037,298.821
11421,689.139
11933,264.448
11165,232.027
11357,201.883
10845,381.048
11869,491.653
11613,182.667
11101,574.729
11485,422.894
10973,1723.82
11229,420.801
11325,353.992
10813,870.633
11581,479.728
11069,189.722
11453,383.405
10941,300.414
11965,373.826
11709,643.832
11197,185.986
11389,1003.55
10877,447.796
11901,246.328
11645,491.634
11133,349.889
11517,214.992
11005,402.07
11773,1540.37
11261,197.159
11267,766.729
10755,138.95
11523,281.877
11011,393.402
11395,644.292
10883,485.275
11907,387.28
11651,464.828
11331,348.807
10819,407.301
11843,474.602
11587,1554.51
11075,391.925
11459,464.291
10947,144.62
11971,1414.95
11715,671.327
11203,231.983
11299,130.41
10787,278.045
11811,834.429
11555,510.124
11043,868.76
11427,341.417
10915,203.816
11171,153.373
11363,188.765
10851,347.431
11875,345.153
11107,733.092
11491,239.662
10979,649.144
11747,1595.17
11235,369.163
11283,161.952
10771,616.498
11795,1158.19
11027,119.098
10899,367.713
11923,421.312
11667,1456.29
11155,833.731
11347,444.18
10835,317.669
11859,488.197
11091,203.772
11475,460.446
10963,913.046
11987,1539.77
11731,616.894
11219,116.566
11315,279.565
10803,380.726
11827,552.144
11571,456.032
11059,268.616
11443,524.761
10931,120.704
11955,845.157
11699,457.301
11187,162.72
10867,336.458
11891,405.843
11635,1029.66
11123,1455.07
11507,229.467
10995,662.512
11763,322.102
11251,642.016
11275,350.464
10763,307.064
11787,415.683
11531,421.195
11019,385.282
11403,1269.2
10891,93.0428
11915,181.356
11659,1704.53
11339,134.406
10827,191.136
11851,458.1
11595,823.47
11083,644.122
11467,838.482
10955,1403.94
11723,1759.56
11211,173.243
11307,202.453
10795,287.203
11819,677.126
11563,242.113
11051,569.925
11435,211.902
10923,316.975
11947,703.696
11691,1840.19
11179,260.297
11371,373.23
10859,175.789
11883,577.343
11627,1201.4
11115,203.945
11499,548.487
10987,1243.66
11755,1024.62
11243,99.6964
11291,195.621
10779,140.439
11803,377.026
11547,1676.17
11035,273.282
11419,261.578
10907,279.478
11931,657.906
11675,873.054
11163,203.802
11355,416.463
10843,332.624
11867,327.011
11611,357.237
11099,374.845
10971,336.247
11739,938.811
11227,124.069
11323,347.936
10811,217.72
11835,642.654
11067,303.515
11451,500.614
10939,175.482
11707,201.823
11195,182.739
11387,370.714
10875,445.668
11643,902.324
11131,645.105
11515,406.157
11003,333.582
11259,847.8
11271,135.917
10759,203.271
11015,256.823
11399,756.633
10887,119.054
11911,539.337
11655,1315.57
11143,224.114
11335,261.186
10823,333.908
11847,598.135
11591,1087.62
11079,357.176
11463,247.522
10951,1199.72
11719,518.263
11207,251.14
11303,231.674
10791,712.953
11815,853.233
11559,1675.38
11047,798.857
11431,271.51
10919,232.468
11943,1845.13
11687,985.967
11175,228.999
11367,158.133
10855,205.107
11879,310.856
11623,578.822
11111,395.339
11495,217.906
10983,917.21
11751,527.37
11239,495.361
11287,280.4
10775,171.359
11031,405.04
11415,139.112
10903,93.0526
11927,226.086
11671,807.98
11159,726.048
11351,381.632
10839,322.132
11863,574.391
11607,371.388
11095,1196.92
11479,75.4926
10967,281.303
11735,1896.75
11223,106.942
11319,186.895
10807,256.315
11831,280.601
11575,526.212
11063,135.065
11447,415.822
10935,154.209
11959,531.398
11703,662.469
11191,152.732
11383,440.705
10871,164.626
11895,362.201
11639,735.211
11127,1731.07
11511,260.148
10999,242.452
11767,538.675
11255,808.297
11279,390.173
10767,397.33
11791,458.759
11535,729.885
10895,340.459
11919,267.761
11663,439.451
11151,1960.28
11343,318.658
10831,236.164
11855,316.096
11599,2045.28
11087,178.176
11471,226.074
10959,522.716
11983,922.679
11727,1158.78
11215,325.487
11311,76.5603
10799,116.669
11823,1102.52
11055,271.459
11439,167.966
10927,210.066
11695,509.389
11183,255.393
11375,290.7
10863,458.164
11887,331.947
11631,146.223
11119,1857.77
11503,218.563
10991,1612.72
11759,626.994
11247,56.8449
11295,417.051
10783,554.254
11807,261.428
11551,2046.81
11039,524.799
11423,418.758
10911,128.25
11935,1233.58
11167,161.873
11359,393.795
10847,267.411
11871,340.71
11615,350.318
11103,450.497
11487,710.86
10975,1053.41
11231,172.147
11327,268.777
10815,529.303
11839,263.082
11583,608.076
11071,159.582
11455,368.975
10943,655.213
11967,489.209
11711,1138.48
11199,294.524
11391,510.493
10879,287.604
11903,345.912
11135,1031.63
11519,239.399
11007,380.52
10751,1089.81
11263,315.828
