Label,Value
28070,97.8548
29030,109.363
28006,153.769
27494,388.375
27878,291.069
29158,304.165
28646,698.454
29206,285.518
27158,323.758
28950,223.418
27926,67.7938
28438,304.755
28822,546.637
27286,532.288
29078,163.172
28054,246.944
28566,451.716
28758,476.455
27990,174.127
27478,1093.15
28886,121.975
27350,358.981
29142,237.553
28118,264.581
27606,236.328
29238,284.042
27190,433.026
28214,227.285
28982,111.047
28854,99.2176
27318,144.056
29110,769.335
28790,124.925
27766,179.384
27254,242.194
28278,393.034
29046,333.734
27510,166.961
28534,230.436
29174,269.416
27126,87.4613
28150,339.528
28942,292.847
28814,202.064
27790,0.344601
28302,694.333
27534,346.326
28238,158.318
28494,73.5194
28878,426.017
27854,225.241
27342,1292.11
28366,390.718
29134,317.675
27694,124.703
29230,219.645
27182,327.601
27438,46.3535
28846,216.725
27310,143.14
29102,448.428
27566,265.317
28782,49.5313
27246,562.405
28270,228.807
28014,341.095
27502,244.775
27118,130.817
28142,358.342
27630,103.898
27678,194.664
29214,678.993
27934,32.6339
28830,2259.76
29086,113.969
27550,172.031
28766,488.056
29022,93.2209
28510,52.2517
28894,75.8182
29150,597.038
28126,82.6947
28638,85.7826
28734,252.294
27198,154.137
28222,202.152
28990,101.405
28862,82.3497
27326,508.39
28350,484.351
29118,221.474
27070,189.51
28094,177.406
27582,559.016
28606,148.419
28798,214.561
27262,230.052
29054,201.636
28926,224.564
27902,83.8642
27134,45.8066
28670,621.151
27649,550.782
29185,142.173
28161,221.079
28929,69.3824
27905,158.807
28801,255.013
29057,729.571
28737,96.6759
27713,67.57
27201,144.429
28481,296.261
28865,133.598
29121,413.285
27585,11.7165
27681,164.405
29217,155.625
27169,164.799
28193,550.576
28833,109.561
27297,318.337
29089,674.169
28577,518.09
28769,58.0575
29025,162.549
28897,849.574
27873,300.387
29153,322.252
27105,30.2332
28129,273.296
28641,241.837
27665,187.708
29201,168.327
28945,175.706
27921,379.527
27409,204.307
28817,141.691
29073,246.699
28049,544.25
27217,465.779
28497,599.807
27345,121.349
29137,187.768
28625,1396.26
28721,373.538
27697,190.118
29233,106.667
27185,271.762
28209,12.3734
28977,188.623
28849,257.305
27313,572.957
28081,450.443
27569,158.492
28785,75.228
29041,110.178
27505,117.597
27889,335.013
28401,236.186
27633,478.756
28681,350.583
29193,58.7801
28809,373.889
28553,235.296
28745,254.618
27209,201.813
27465,178.754
28873,66.9907
28361,181.823
27081,67.6241
27593,141.606
28617,100.499
27689,533.662
29225,163.272
28969,1194.54
27433,251.422
28457,216.594
28841,1463.75
27305,82.6472
28073,199.575
27561,205.699
28777,192.829
27753,100.723
27241,634.516
29033,328.63
27497,266.21
27369,325.772
28649,87.9891
28697,338.404
27673,161.235
29209,68.3629
28953,135.572
28441,217.644
28825,448.339
27289,263.284
29081,207.494
27545,265.198
28569,288.052
27737,257.834
28249,1092.47
29017,438.381
29145,226.13
27609,309.712
28633,258.87
28985,56.0375
28857,475.192
27833,293.912
29113,79.87
27577,351.877
28793,62.2386
27257,378.634
29049,183.524
28025,230.49
27513,382.633
28537,70.553
28921,680.794
27897,197.217
28409,95.2116
29177,142.404
28933,303.923
27397,188.268
27269,288.976
29061,222.541
28741,199.525
27717,178.324
27205,161.377
28997,57.7963
27461,403.416
28485,1783.62
28869,663.296
27845,239.725
27333,383.646
29125,179.446
28709,274.9
27685,517.691
29221,178.385
28197,139.528
28965,1041.19
27429,160.327
28837,2218.13
27301,147.469
29093,403.616
28069,119.994
27557,458.361
28773,318.924
27237,2.09061
29029,153.751
28005,440.736
27493,243.707
27877,372.922
29157,758.099
28645,45.4116
27669,110.956
29205,1044.68
27157,168.24
28181,299.078
28949,208.17
27925,0.79259
28437,157.967
28821,70.2872
29077,420.652
28053,163.849
27541,79.7873
28757,522.557
28245,504.046
29013,137.789
27989,71.3197
28885,181.183
27349,422.677
28373,440.139
29141,65.0091
27093,296.728
28629,344.53
29237,202.059
28213,214.219
28981,302.535
27957,51.4785
28853,76.1867
27317,1206.55
27573,183.235
28789,44.691
28277,473.458
29045,142.34
28917,1434.1
27893,378.203
29173,87.1918
27125,257.014
28149,524.435
28685,256.532
29197,272.204
27405,19.2416
28429,275.123
28813,87.9695
27789,120.495
28301,303.576
27533,440.279
28557,437.188
28237,377.776
29005,316.172
27469,396.614
28493,663.294
28877,508.322
27853,238.797
29133,142.603
28109,200.804
28717,31.9973
27693,94.2933
29229,149.649
28973,553.031
27949,315.928
27437,476.676
29101,476.41
28077,185.365
28589,94.9117
28781,73.7815
29037,540.985
27501,194.11
28909,954.883
27885,147.398
28397,174.626
29165,1032.7
27117,391.958
28141,235.691
28701,450.525
27677,254.67
27165,126.888
28957,464.09
28829,1537.55
27293,237.009
28317,54.2249
29085,423.134
27549,487.736
28573,18.8016
28765,168.571
29021,228.709
28893,1027.22
29149,253.968
28125,150.291
27613,217.749
28733,180.983
27709,172.812
27965,146.399
27453,242.897
28477,150.601
28861,63.5216
28349,204.63
27581,478.375
28797,163.437
29053,198.521
27517,234.848
28925,466.161
28413,99.1588
29181,210.782
27651,266.24
29187,133.549
27139,651.572
28163,321.725
27395,337.626
28419,506.052
28291,1280.42
29059,199.479
27523,274.689
28547,366.574
28739,803.151
27203,201.069
28227,418.983
28483,190.323
28867,600.626
27331,296.099
28355,344.42
29123,203.562
28099,339.572
27587,287.567
29219,122.749
28963,320.174
27427,306.679
28451,275.896
27811,154.429
29091,304.384
27555,192.098
28579,354.376
27747,369.123
28259,400.686
29027,89.6365
27491,51.9847
28899,185.176
27875,239.826
27363,395.38
29155,638.243
28643,328.242
27667,560.378
28947,101.877
27923,192.944
28819,170.623
27795,193.576
28307,253.355
29075,237.134
29011,225.715
27987,80.747
28883,377.542
27347,294.467
28371,923.702
29139,363.087
27091,254.832
28627,399.685
28723,244.282
29235,175.746
27955,253.234
28851,94.0811
28339,153.834
29107,295.256
28083,185.196
28787,131.701
27763,63.6348
27251,14.337
28275,256.58
29043,69.4556
28019,474.113
28531,2.52812
28915,354.676
27147,251.414
27403,274.377
28811,48.0794
29067,540.729
28043,615.202
27531,1163.09
28555,102.921
27723,76.433
27211,270.151
29003,171.274
27979,833.678
28875,192.811
27851,194.31
28363,244.761
29131,53.4322
27083,388.071
28619,240.129
28715,313.985
27691,252.624
29227,200.634
28971,86.8201
27947,49.477
27435,298.833
29099,102.87
28075,238.231
27563,273.648
28779,58.4406
27243,149.836
29035,125.395
28011,216.575
27499,15.3735
28523,1000.37
27883,107.824
27371,320.786
29163,386.598
27627,264.655
28651,158.203
27675,293.027
29211,79.8593
28955,90.5312
28827,642.162
28315,108.522
29083,81.3625
28059,154.741
27547,586.54
28763,104.034
28507,31.0565
28891,294.636
28379,193.642
28123,175.932
27611,79.7102
28731,237.157
29243,70.4891
27195,184.65
28219,303.707
27963,411.655
28859,55.4042
27835,131.303
27323,107.337
29115,76.67
28091,102.608
28603,491.713
27771,270.046
27259,85.6106
28283,107.447
29179,212.666
28667,336.977
27655,70.0002
27143,217.555
28935,421.917
27911,342.341
27399,309.769
28423,214.443
28807,749.952
27783,326.699
29063,252.2
28039,414.966
27527,153.521
27719,541.853
27207,376.14
28999,52.9682
27975,337.786
27335,357.981
28359,181.11
29127,190.88
27079,301.67
28103,201.197
27591,42.8339
28615,84.7685
27687,209.683
28199,411.76
28455,164.179
28839,294.406
29095,82.6676
28071,241.959
27559,136.586
28775,196.743
29031,330.321
28519,829.525
28903,311.736
27623,23.5102
28183,176.786
28951,116.981
27927,34.3302
28823,134.209
27287,318.125
28055,394.155
29015,890.922
27991,119.283
28503,603.374
28887,483.413
27351,381.695
29143,178.541
27095,38.4095
28631,228.111
28727,583.839
29239,163.133
28215,397.565
28983,500.306
28855,158.983
28343,315.764
29111,78.7634
28087,85.1047
28791,171.998
27255,385.45
28023,121.25
27511,341.628
28535,441.886
27895,859.962
29175,175.67
27127,151.181
28663,50.1967
27663,192.326
27151,3.37231
28431,366.015
28815,74.3932
29071,685.045
28047,285.166
28559,163.719
28751,513.022
27471,159.002
28495,448.624
27343,155.355
28367,341.701
29135,164.834
27087,73.1872
28111,362.868
27599,124.407
28623,967.895
28719,1125.47
29231,83.3044
27951,236.623
28463,564.011
28847,326.466
29103,218.97
27567,228.609
28591,122.367
28783,170.568
27759,402.737
29039,98.4729
28015,315.192
28911,957.432
27375,315.746
28655,243.987
27679,226.492
29215,205.38
27167,177.523
28191,377.974
28959,905.458
27935,218.341
27423,101.586
28831,575.565
27295,264.345
29087,288.813
28063,183.765
28767,326.774
27231,672.148
29023,147.289
27999,238.201
28895,202.887
27103,151.806
27615,185.935
28639,622.339
28735,219.881
28223,220.499
28991,106.447
27967,162.822
27455,282.857
28479,341.184
28863,122.758
27327,380.823
29119,298.655
27263,310.3
29055,81.4173
27519,127.362
28543,214.262
28927,231.127
29183,153.141
28159,587.852
27647,498.312
