Label,Value
13666,99.7921
14178,274.896
14562,135.536
14050,74.6064
13794,148.97
14306,178.992
14354,376.782
14610,140.105
14098,272.821
14482,135.807
13714,173.086
14226,441.723
14418,166.452
13906,435.897
13650,146.723
14546,256.368
13522,131.318
14034,354.228
13778,180.425
14290,244.119
14386,143.492
14642,124.774
13618,305.136
14514,268.269
13490,353.804
14002,227.054
14258,243.183
14450,82.3505
13426,154.384
13938,229.512
13682,240.557
14194,172.528
14066,195.486
13810,188.611
14322,175.723
14346,169.071
13322,190.187
13834,296.691
14602,112.898
13578,115.167
14090,150.329
14474,93.9945
13450,188.408
13962,158.06
13706,237.115
14218,120.856
14410,256.478
13386,169.367
14154,727.281
14538,260.076
13514,150.541
13770,201.274
14282,203.54
14378,93.5036
13354,206.786
13866,126.708
14634,278.594
13610,202.804
14122,37.3754
14506,179.412
14250,129.079
14442,140.393
13930,115.757
13674,199.808
14570,156.988
14058,185.264
13802,349.359
13290,235.964
14314,102.284
14362,290.291
13338,568.765
13850,319.972
14618,109.377
13594,196.673
14490,155.395
13466,148.449
13722,428.529
14426,223.576
13402,293.681
13914,254.634
14554,265.929
13530,271.588
14042,228.4
13786,379.65
14298,224.77
14394,112.121
13882,142.519
13626,233.84
14522,247.093
13498,358.052
13754,328.769
14266,143.232
14458,156.824
13946,237.954
13690,206.171
14202,200.124
14586,132.344
13562,359.041
13306,249.84
14330,150.747
14342,223.745
13318,168.094
13830,244.711
14598,168.683
13574,127.687
14086,138.625
14470,236.665
13958,306.428
13702,303.134
14214,199.611
14406,84.1737
13638,471.064
14534,116.705
13510,455.193
13766,262.325
14278,76.431
14374,96.9803
13350,174.814
13862,380.169
14630,163.219
14502,154.025
13478,143.141
13990,423.3
13734,128.444
14246,427.136
14438,245.113
13414,207.61
13926,381.528
13670,333.868
14182,175.285
14566,84.5
13542,230.602
14054,152.405
13798,480.155
14310,247.774
14358,123.966
13334,93.9276
13846,202.501
14614,111.406
13590,121.703
14102,250.913
14486,105.756
13974,353.241
13718,230.487
14422,175.933
13910,102.937
13654,265.603
14166,201.32
14550,245.631
14038,195.126
13782,213.269
14294,147.442
14390,122.62
14646,495.714
13622,77.333
14518,187.952
13494,155.021
14006,305.974
13750,195.642
14262,107.473
14454,162.346
13942,325.285
13686,193.038
14582,260.219
13558,506.146
14070,310.208
13814,297.447
13302,173.58
14326,156.971
14350,282.96
13838,284.008
14606,152.403
13582,75.2571
14094,359.868
14478,179.798
14414,316.003
13646,153.342
14158,395.353
14542,214.595
14030,252.4
14286,153.359
14382,253.843
13870,232.156
14638,383.528
14510,283.299
13486,279.022
13998,185.121
14254,317.557
14446,120.769
13422,180.664
13934,230.47
13678,357.428
14190,122.032
14574,117.184
13550,151.75
14062,332.129
13806,176.126
14318,245.081
14366,231.379
13854,342.16
14622,210.004
13598,445.298
14494,183.467
13470,253.772
13982,292.014
13726,288.119
14238,246.404
14430,238.926
13406,351.924
13918,218.064
13662,122.512
14174,119.654
14558,173.469
13534,169.785
14046,249.809
13790,434.805
14302,170.38
14398,192.167
13886,131.371
14526,201.754
14014,246.848
13758,187.888
14270,225.616
14462,164.462
13438,111.492
13694,259.489
14206,131.272
14590,204.711
13566,184.644
14078,145.807
13822,218.45
13310,526.02
14334,211.935
14337,181.389
13313,313.361
13825,212.528
14593,208.755
13569,201.502
14081,296.787
14465,317.507
13441,257.699
13953,298.107
14209,235.936
14401,208.848
13377,151.669
13633,252.009
14529,70.8266
13761,225.078
14273,355.477
14369,135.96
13345,355.862
13857,290.835
14625,99.0291
13601,310.904
14113,116.831
14497,150.913
13473,281.931
13985,184.47
14241,170.12
14433,220.076
13921,321.877
13665,195.162
14561,141.594
14049,208.953
14305,159.272
14353,228.85
13329,338.638
14609,85.5649
14097,291.292
14481,280.786
13457,175.236
13713,172.22
14417,87.7501
13905,219.461
13649,212.091
14161,553.521
14545,424.146
13521,223.33
14033,136.076
14289,270.691
14385,105.256
13361,287.959
13873,205.71
14129,512.505
14257,71.2706
14449,230.883
13425,198.491
13937,170.712
13681,116.754
14193,110.77
14577,136.576
14065,168.262
13809,194.111
14321,52.9885
14345,165.169
13321,359.677
13833,237.354
14601,125.373
14473,95.631
13449,660.338
13961,164.493
13705,195.908
14217,240.639
14409,251.177
13513,234.888
14025,241.648
13769,194.16
14281,149.046
14377,175.859
13353,265
14633,126.62
14505,182.858
13481,84.0693
13993,336.486
14249,639.041
14441,161.399
13417,181.427
13929,189.806
13673,177.982
14569,156.687
13545,431.208
13801,97.7899
14313,331.277
14361,139.381
13337,282.794
13849,540.075
13593,138.185
14105,583.342
14489,133.499
13465,233.552
13977,370.771
14233,94.4224
14425,235.38
14169,141.922
14553,121.445
13529,354.379
14041,157.866
13785,328.381
14297,202.89
14393,138.627
13369,112.588
13625,202.789
14137,145.086
14521,158.329
13753,408.149
14265,90.3588
14457,190.365
13433,247.433
13945,178.643
13689,279.163
14585,109.401
14073,178.788
13817,452.784
13305,77.0379
14329,161.573
14341,171.537
13317,209.408
14597,83.6652
13573,269.838
14085,289.188
14469,140.685
13445,113.816
13957,564.565
13701,107.069
14405,232.972
13381,303.474
13893,301.837
13637,151.213
14149,224.765
14533,179.144
13509,137.065
13765,200.749
14277,520.021
14373,211.914
13349,250.345
14629,61.6047
13605,130.429
14117,260.019
14501,134.753
13989,240.057
14245,204.533
14437,123.249
13413,135.015
13925,126.971
14181,262.694
14565,302.435
13541,220.345
14053,163.075
13797,145.406
14309,150.098
14357,217.937
13333,226.443
13845,219.741
14613,128.492
13973,187.847
13717,205.972
14421,137.812
13397,289.862
13909,254.325
14165,209.286
14549,383.742
13525,127.461
14037,137.216
13781,178.082
14293,97.8169
14389,220.534
13365,253.213
13877,324.743
13621,183.168
14133,152.215
14517,224.86
13493,238.477
14005,191.254
13749,150.116
14261,119.545
14453,255.317
13429,107.632
13685,209.584
14581,168.88
13557,231.911
14069,254.48
13813,178.647
13301,210.574
14325,105.466
14349,195.867
13325,466.147
13837,181.923
14605,181.951
13581,147.873
14093,359.947
14477,112.296
13453,310.797
13965,424.28
13709,153.633
14413,324.658
13389,205.62
13901,418.4
14541,116.108
13517,141.446
14029,182.929
13773,199.079
14285,328.193
14381,84.5108
13357,209.043
13869,270.691
14637,133.775
13613,41.0327
14509,116.778
13485,137.195
13997,197.223
13741,106.057
14253,424.763
14445,179.078
13421,114.69
13933,174.057
13677,228.628
14189,418.249
14573,303.891
13549,293.746
14061,230.684
13293,430.48
14365,576.368
13341,137.033
14621,162.67
13597,186.524
14109,145.042
14493,241.601
13469,220.533
13981,173.319
13725,144.557
14237,120.166
14429,181.388
13405,198.569
13917,368.435
13661,149.984
14173,129.306
14557,429.488
14045,443.12
13789,220.39
14301,104.015
14397,500.514
13373,171.835
13629,567.849
14141,476.501
14525,46.3574
13501,195.522
14013,131.302
14269,436.835
14461,124.892
13437,378.114
13949,422.17
13693,158.288
14205,426.531
14589,201.99
13565,151.366
14077,116.866
13309,189.576
14339,179.336
13315,138.75
13827,230.937
14595,205.048
14083,191.487
14467,55.1087
13443,329.276
13955,299.999
13699,237.857
14403,132.555
13379,252.672
13891,208.346
13635,265.074
14531,144.303
14019,162.241
13763,159.492
14275,211.037
14371,132.957
13859,285.704
14627,268.092
14499,146.263
13475,213.287
13987,244.241
14243,605.62
14435,185.968
13411,183.162
13667,193.993
14179,198.391
14563,166.232
14051,228.097
13795,71.6427
14307,195.495
14355,222.708
13331,281.131
14611,146.972
13587,304.324
14483,200.67
13459,504.311
13971,205.318
13715,351.585
14227,146.474
14419,275.652
13395,162.863
13907,325.848
13651,118.294
14163,261.628
14547,344.92
14035,505.897
13779,154.7
14291,363.973
14387,222.056
13875,333.439
14643,143.658
14131,326.083
14515,138.565
13491,197.178
14003,284.086
13747,166.949
14259,135.23
14451,91.6483
13427,220.482
13939,196.261
13683,233.328
14195,255.325
13555,321.572
14067,255.675
13811,194.233
13299,250.996
14323,262.747
14347,206.482
13323,219.833
13835,198.66
14603,139.291
14091,366.72
14475,225.936
13451,107.213
13963,141.076
13707,268.623
14219,43.7364
14411,146.251
13387,258.458
13643,261.602
14155,134.702
13515,183.332
14027,484.415
14283,465.818
14379,183.153
13355,218.287
14635,69.5128
13611,263.62
14123,355.136
14507,206.219
13995,159.877
13739,355.741
14251,246.678
14443,204.341
13419,566.173
14187,242.727
14571,163.052
13547,198.335
14059,205.539
13803,193.027
13291,220.304
14315,109.753
13339,87.1563
13851,383.034
14107,437.026
14491,199.8
13723,224.865
14427,216.164
13403,294.231
13659,198.149
14171,311.994
14555,208.8
13531,270.525
13787,124.935
14299,231.059
14395,171.101
13371,245.342
13883,155.738
13627,329.517
14523,83.8516
13499,175.621
14011,353.689
13755,191.482
14267,360.825
14459,115.336
13435,289.578
13947,456.377
14203,133.07
14587,158.115
13563,156.151
14075,531.066
13307,211.928
14331,103.655
14343,100.826
13319,317.625
14599,252.044
13575,342.135
14087,144.809
14471,108.406
13447,514.946
13959,140.8
13703,364.881
14215,286.821
14407,41.8787
13895,423.011
14151,303.508
14535,119.437
13511,210.592
14023,250.681
13767,170.165
14279,147.483
14375,159.234
14631,237.545
14503,127.589
13479,431.087
13735,241.858
14247,297.3
14439,251.052
13415,13.2903
13671,176.408
14567,139.561
14055,123.851
14311,236.41
14359,275.283
13335,244.7
13847,191.849
14615,145.574
13591,289.074
14103,202.291
14487,198.904
13463,172.493
13719,323.18
14231,239.835
14423,188.32
13399,245.392
14551,403.112
13527,230.321
14039,258.837
13783,122.322
14295,216.475
14391,185.719
13367,235.734
14647,367.734
14135,487.222
14519,170.467
13495,137.52
13751,552.722
14263,130.001
14455,156.499
14583,506.32
13559,319.382
14071,230.929
13815,96.7196
13303,189.136
14327,133.321
14351,189.126
13327,233.471
13839,245.65
14607,171.674
13583,405.085
14479,79.8912
13967,180.733
14223,210.377
14415,200.748
13391,207.925
13903,181.224
13647,381.66
14159,148.265
14543,309.597
13519,34.3682
14031,199.728
13775,167.333
14287,414.081
14383,93.4612
13359,238.986
14639,107.968
13615,213.205
14127,303.962
14511,169.481
13487,186.1
13999,142.431
13743,142.622
14255,264.604
14447,205.167
13935,323.768
13679,309.561
14575,187.797
13551,392.299
13295,263.055
14319,183.064
14367,300.81
14623,275.974
13599,220.202
14111,294.236
14495,130.552
13727,267.319
14239,535.991
14431,442.089
13663,254.969
14175,370.217
14559,182.228
13535,160.519
14047,114.556
14303,226.881
14399,133.458
13375,310.413
13887,171.748
13631,589.148
14143,526.354
14527,253.219
13503,121.921
13759,206.476
14271,111.501
14463,168.748
13951,281.756
13695,158.76
14207,336.926
14591,150.307
13567,309.272
14079,178.604
13823,252.651
13311,197.907
14335,195.221
